tconst	averageRating	numVotes
tt0024491	4.0	20
tt0024493	6.2	11
tt0024494	5.9	31
tt0024496	6.1	252
tt0024499	6.2	16
tt0024500	5.5	908
tt0024501	6.1	163
tt0024503	5.3	59
tt0024505	6.6	34
tt0024506	5.7	347
tt0024507	6.6	559
tt0024509	6.6	183
tt0024510	4.7	31
tt0024511	6.2	10
tt0024513	6.4	19
tt0024514	6.6	183
tt0024516	5.4	1032
tt0024517	6.3	9
tt0024518	6.6	72
tt0024519	7.2	18
tt0024523	7.0	19
tt0024524	6.2	139
tt0024527	7.2	33
tt0024531	6.9	11
tt0024532	5.1	45
tt0024534	7.2	213
tt0024535	7.2	5
tt0024536	4.8	13
tt0024537	6.4	303
tt0024538	6.4	645
tt0024539	6.5	578
tt0024542	1.6	10
tt0024545	4.2	57
tt0024546	6.8	25
tt0024547	5.2	300
tt0024548	6.3	5257
tt0024549	6.0	361
tt0024550	6.4	24
tt0024551	2.9	9
tt0024553	5.9	137
tt0024554	5.3	822
tt0024555	5.5	195
tt0024558	6.4	11
tt0024559	6.1	140
tt0024560	6.9	397
tt0024561	6.8	500
tt0024562	5.4	10
tt0024563	6.0	93
tt0024564	6.0	55
tt0024567	6.0	8
tt0024568	6.7	25
tt0024569	5.6	142
tt0024570	6.2	123
tt0024571	6.8	9
tt0024573	5.7	44
tt0024574	7.1	49
tt0024576	6.6	19
tt0024577	7.0	12
tt0024578	7.3	1716
tt0024579	6.3	24
tt0024580	6.1	79
tt0024581	6.8	88
tt0024582	7.1	20
tt0024586	6.4	88
tt0024589	5.9	38
tt0024590	6.4	237
tt0024592	5.6	339
tt0024593	5.7	3835
tt0024594	5.9	159
tt0024595	5.4	80
tt0024596	4.2	8
tt0024597	7.1	33
tt0024598	6.8	613
tt0024599	6.5	15
tt0024600	7.5	153
tt0024601	7.6	7655
tt0024602	6.8	12
tt0024605	5.7	334
tt0024608	5.3	19
tt0024609	6.1	213
tt0024610	6.8	731
tt0024611	6.6	14
tt0024613	6.1	213
tt0024615	5.8	195
tt0024616	5.9	206
tt0024617	7.1	1187
tt0024619	6.3	32
tt0024620	6.9	409
tt0024622	5.9	54
tt0024625	5.7	803
tt0024628	4.8	105
tt0024629	6.5	23
tt0024630	6.7	19
tt0024631	6.2	542
tt0024633	6.6	356
tt0024635	6.6	30
tt0024636	6.7	27
tt0024639	7.2	14
tt0024640	7.3	35
tt0024641	7.3	352
tt0024642	6.1	44
tt0024645	5.1	585
tt0024647	5.9	472
tt0024649	6.7	84
tt0024650	5.6	11
tt0024653	6.8	17
tt0024654	6.8	16
tt0024656	6.5	125
tt0024658	6.0	34
tt0024659	6.7	87
tt0024660	7.5	5029
tt0024662	5.3	28
tt0024663	5.6	352
tt0024664	6.5	374
tt0024665	6.0	84
tt0024668	6.7	107
tt0024669	5.8	26
tt0024670	5.2	18
tt0024671	6.3	14
tt0024672	6.8	418
tt0024673	6.0	6
tt0024674	6.4	458
tt0024675	5.9	968
tt0024676	7.0	783
tt0024679	5.7	236
tt0024680	7.0	95
tt0024681	5.1	63
tt0024683	6.2	58
tt0024684	6.8	795
tt0024685	6.7	532
tt0024689	5.9	53
tt0024694	7.2	24
tt0024696	7.1	130
tt0024697	6.8	66
tt0024698	7.3	13
tt0024699	4.8	12
tt0024700	6.3	40
tt0024701	7.0	596
tt0024702	4.8	15
tt0024703	6.1	58
tt0024704	6.7	307
tt0024706	7.1	1075
tt0024710	7.2	346
tt0024714	4.9	7
tt0024718	5.4	5
tt0024720	7.0	42
tt0024721	6.9	695
tt0024722	6.7	39
tt0024723	6.6	11
tt0024724	5.4	41
tt0024727	5.7	2138
tt0024728	6.6	130
tt0024730	6.6	7
tt0024734	6.3	6
tt0024736	6.8	374
tt0024740	5.1	23
tt0024742	6.4	172
tt0024743	7.3	7
tt0024744	5.8	115
tt0024745	5.1	7
tt0024747	6.0	1253
tt0024748	6.7	7
tt0024749	7.0	43
tt0024750	6.8	84
tt0024751	6.6	14
tt0024752	5.1	7
tt0024753	6.2	61
tt0024754	7.0	69
tt0024755	7.2	42
tt0024756	5.6	219
tt0024757	6.1	212
tt0024759	4.7	9
tt0024761	5.1	14
tt0024762	5.8	405
tt0024763	6.8	880
tt0024765	5.6	11
tt0024766	5.3	43
tt0024767	7.1	9
tt0024768	5.5	152
tt0024769	6.5	297
tt0024770	5.9	350
tt0024771	6.1	179
tt0024772	7.5	1771
tt0024773	7.3	223
tt0024774	6.2	24
tt0024775	7.0	289
tt0024777	6.1	79
tt0024779	5.9	320
tt0024780	6.0	26
tt0024781	6.5	188
tt0024782	4.4	155
tt0024783	6.8	42
tt0024784	6.1	24
tt0024785	7.4	941
tt0024786	6.7	382
tt0024787	4.7	440
tt0024789	7.0	32
tt0024791	6.1	18
tt0024792	6.6	937
tt0024793	7.1	437
tt0024794	6.7	51
tt0024795	6.1	30
tt0024796	4.9	114
tt0024797	7.0	8
tt0024799	7.3	50
tt0024800	6.7	419
tt0024801	8.1	31
tt0024803	7.3	7678
tt0024805	5.1	828
tt0024806	6.3	10
tt0024807	6.2	35
tt0024808	5.7	114
tt0024809	6.1	301
tt0024811	6.2	9
tt0024812	6.3	22
tt0024813	5.2	73
tt0024815	5.9	234
tt0024816	6.1	333
tt0024817	6.8	20
tt0024818	5.0	7
tt0024819	6.3	374
tt0024820	6.2	6
tt0024821	5.6	8
tt0024822	6.0	84
tt0024823	5.6	88
tt0024824	6.3	263
tt0024825	5.9	8
tt0024826	5.1	35
tt0024827	6.4	81
tt0024828	5.6	16
tt0024829	5.4	23
tt0024830	7.2	293
tt0024831	7.0	1060
tt0024832	6.0	63
tt0024833	6.1	14
tt0024834	5.3	39
tt0024838	6.4	123
tt0024839	5.0	22
tt0024843	5.6	7
tt0024844	7.8	14145
tt0024845	5.0	25
tt0024848	7.2	48
tt0024850	7.3	188
tt0024851	6.1	210
tt0024852	7.2	5901
tt0024853	7.0	117
tt0024854	6.7	834
tt0024855	6.3	256
tt0024856	5.7	7
tt0024857	6.3	83
tt0024858	5.9	20
tt0024859	7.0	8
tt0024862	6.2	49
tt0024864	5.5	37
tt0024865	7.0	1598
tt0024866	5.4	151
tt0024867	6.2	218
tt0024868	5.9	143
tt0024869	5.7	9
tt0024870	5.9	95
tt0024871	4.8	5
tt0024872	5.3	24
tt0024873	6.4	581
tt0024874	5.8	38
tt0024875	5.8	55
tt0024877	6.5	110
tt0024878	6.7	89
tt0024879	6.3	90
tt0024880	6.3	294
tt0024881	6.4	117
tt0024882	7.1	317
tt0024883	6.4	89
tt0024886	7.1	1546
tt0024888	6.7	56
tt0024889	5.8	105
tt0024890	6.4	824
tt0024891	5.7	25
tt0024892	6.2	151
tt0024893	5.0	69
tt0024894	7.0	9157
tt0024895	6.0	534
tt0024896	6.3	43
tt0024897	6.1	207
tt0024898	5.3	10
tt0024899	4.2	6
tt0024900	6.5	41
tt0024902	5.4	1353
tt0024903	6.7	276
tt0024904	7.3	60
tt0024906	6.3	991
tt0024908	4.9	70
tt0024910	5.7	115
tt0024911	5.5	68
tt0024912	5.6	17
tt0024913	5.0	7
tt0024914	7.3	1976
tt0024915	6.2	460
tt0024916	6.7	881
tt0024917	5.8	76
tt0024920	5.3	64
tt0024921	5.1	66
tt0024922	5.3	58
tt0024923	5.6	68
tt0024924	5.3	71
tt0024925	5.0	63
tt0024926	5.2	61
tt0024927	5.1	60
tt0024928	5.0	113
tt0024929	5.6	59
tt0024930	5.4	66
tt0024932	7.0	294
tt0024933	6.4	263
tt0024934	6.4	38
tt0024936	6.4	66
tt0024939	5.7	163
tt0024941	7.2	155
tt0024942	4.6	27
tt0024943	6.3	10
tt0024945	5.8	91
tt0024946	6.9	335
tt0024947	7.4	199
tt0024949	6.7	7
tt0024950	6.1	34
tt0024951	6.4	658
tt0024952	6.2	102
tt0024955	6.0	69
tt0024956	6.3	58
tt0024958	7.0	658
tt0024960	6.4	365
tt0024961	6.7	1134
tt0024962	6.4	560
tt0024963	6.2	786
tt0024965	6.1	275
tt0024966	7.3	1120
tt0024967	6.0	6
tt0024968	7.1	1813
tt0024969	6.4	422
tt0024970	7.3	73
tt0024971	6.5	17
tt0024972	6.9	10
tt0024977	6.6	286
tt0024978	6.4	127
tt0024979	5.9	73
tt0024981	6.2	190
tt0024984	6.0	38
tt0024985	5.7	26
tt0024986	6.3	22
tt0024989	6.7	954
tt0024991	6.8	3331
tt0024992	6.4	260
tt0024993	6.2	76
tt0024994	5.4	5
tt0024995	5.9	35
tt0024996	6.0	23
tt0024998	7.1	37
tt0024999	5.6	10
tt0025000	6.8	32
tt0025003	6.8	9
tt0025004	7.5	2400
tt0025005	7.5	19
tt0025006	4.7	46
tt0025007	7.2	19
tt0025008	6.9	17
tt0025009	7.0	413
tt0025010	5.9	31
tt0025011	5.4	132
tt0025012	6.8	88
tt0025014	5.9	49
tt0025015	6.4	67
tt0025016	6.6	56
tt0025017	5.9	35
tt0025019	5.8	267
tt0025021	7.4	52
tt0025022	5.9	25
tt0025024	6.3	27
tt0025025	5.9	151
tt0025026	7.2	20
tt0025027	7.5	8
tt0025028	7.1	1773
tt0025029	6.9	189
tt0025030	5.8	19
tt0025031	6.0	267
tt0025032	5.7	39
tt0025034	6.3	401
tt0025035	6.6	66
tt0025036	6.4	60
tt0025037	7.1	1631
tt0025038	6.0	151
tt0025039	6.1	287
tt0025040	6.7	117
tt0025041	5.6	54
tt0025043	6.2	165
tt0025046	6.4	158
tt0025048	6.4	12
tt0025050	6.0	34
tt0025051	6.1	82
tt0025054	4.9	18
tt0025055	7.1	392
tt0025057	6.4	44
tt0025059	6.2	29
tt0025060	6.5	24
tt0025061	6.8	25
tt0025062	7.1	156
tt0025064	6.7	93
tt0025066	5.0	178
tt0025067	5.0	5
tt0025068	6.3	269
tt0025069	6.4	462
tt0025071	7.0	363
tt0025072	4.3	20
tt0025073	6.5	93
tt0025074	5.8	19
tt0025075	3.5	111
tt0025076	6.5	300
tt0025077	6.9	23
tt0025078	6.3	9
tt0025079	5.7	33
tt0025082	4.9	26
tt0025084	5.3	46
tt0025085	6.8	33
tt0025087	6.3	19
tt0025090	3.9	18
tt0025091	6.9	1387
tt0025092	6.7	61
tt0025094	6.7	483
tt0025095	6.3	37
tt0025100	6.8	149
tt0025101	6.8	1306
tt0025102	5.6	12
tt0025103	7.3	29
tt0025110	7.1	9
tt0025111	5.9	19
tt0025114	4.1	30
tt0025115	6.2	34
tt0025116	6.9	13
tt0025117	6.4	433
tt0025118	5.7	152
tt0025119	6.2	217
tt0025121	7.4	166
tt0025123	5.7	18
tt0025124	5.7	629
tt0025125	4.9	28
tt0025126	6.7	718
tt0025127	6.0	8
tt0025128	5.6	16
tt0025129	6.7	1401
tt0025130	7.6	172
tt0025131	7.1	9
tt0025132	6.4	1057
tt0025133	6.1	85
tt0025134	6.2	517
tt0025136	7.3	38
tt0025137	5.0	5
tt0025138	5.9	23
tt0025139	6.8	8
tt0025140	5.3	13
tt0025141	6.0	83
tt0025143	4.5	74
tt0025144	7.0	9
tt0025146	5.3	6
tt0025150	7.5	8
tt0025151	6.6	182
tt0025152	6.3	42
tt0025153	6.9	601
tt0025155	6.2	9
tt0025158	6.5	21
tt0025161	6.6	838
tt0025162	6.7	49
tt0025163	6.5	443
tt0025164	7.5	6801
tt0025165	6.4	131
tt0025166	6.5	64
tt0025167	6.8	5
tt0025169	5.8	410
tt0025170	5.2	122
tt0025171	2.9	7
tt0025172	5.2	64
tt0025173	6.6	1030
tt0025174	5.4	25
tt0025176	6.0	113
tt0025177	5.7	83
tt0025178	6.4	37
tt0025179	6.2	8
tt0025181	6.2	35
tt0025184	6.7	764
tt0025185	7.7	1193
tt0025186	5.2	30
tt0025187	5.0	105
tt0025188	4.8	73
tt0025189	6.8	178
tt0025190	6.2	204
tt0025191	6.4	212
tt0025192	6.1	85
tt0025193	6.0	197
tt0025194	5.4	100
tt0025195	4.7	6
tt0025196	6.7	95
tt0025198	7.2	336
tt0025199	4.8	18
tt0025200	7.3	1390
tt0025201	6.1	17
tt0025202	6.2	168
tt0025203	5.3	15
tt0025204	5.2	229
tt0025206	4.9	89
tt0025207	6.9	54
tt0025210	5.9	23
tt0025211	7.2	959
tt0025212	6.4	9
tt0025213	7.2	296
tt0025214	6.5	395
tt0025215	6.8	13
tt0025217	5.8	52
tt0025219	6.7	235
tt0025220	5.3	21
tt0025221	6.4	99
tt0025222	5.8	142
tt0025223	6.1	140
tt0025226	6.3	515
tt0025227	5.5	1065
tt0025228	7.2	576
tt0025230	5.8	60
tt0025231	5.0	11
tt0025232	5.6	8
tt0025234	6.9	24
tt0025236	5.9	42
tt0025237	5.5	22
tt0025238	6.3	808
tt0025239	6.8	101
tt0025240	6.4	15
tt0025241	6.3	9
tt0025244	6.2	24
tt0025245	7.2	11
tt0025247	7.0	5
tt0025248	7.1	180
tt0025249	8.0	211
tt0025250	6.9	448
tt0025251	7.0	680
tt0025254	6.5	401
tt0025256	6.1	118
tt0025258	6.1	15
tt0025259	5.7	34
tt0025260	5.8	117
tt0025261	7.8	6
tt0025262	4.9	43
tt0025263	6.2	768
tt0025264	6.5	34
tt0025267	6.3	188
tt0025268	7.1	148
tt0025269	6.2	61
tt0025270	5.2	116
tt0025271	4.9	257
tt0025272	6.6	989
tt0025273	6.3	848
tt0025274	5.2	102
tt0025279	6.1	22
tt0025281	6.4	8
tt0025282	6.1	28
tt0025283	5.9	34
tt0025284	6.2	113
tt0025285	6.6	25
tt0025286	6.8	25
tt0025287	4.6	14
tt0025288	7.1	22
tt0025289	6.1	55
tt0025290	6.2	350
tt0025291	7.1	8
tt0025293	6.8	8
tt0025295	7.5	38
tt0025296	5.0	25
tt0025298	6.5	8
tt0025301	7.5	4013
tt0025302	5.3	55
tt0025303	6.1	151
tt0025305	6.9	10
tt0025306	5.3	18
tt0025308	4.8	16
tt0025309	5.3	42
tt0025313	4.2	14
tt0025314	6.2	91
tt0025315	7.1	15
tt0025316	8.1	91428
tt0025318	7.2	4808
tt0025319	5.2	5
tt0025320	5.2	31
tt0025321	6.7	359
tt0025322	7.6	15
tt0025323	4.3	329
tt0025324	7.0	65
tt0025326	6.9	67
tt0025327	5.1	31
tt0025328	5.5	13
tt0025329	6.5	172
tt0025330	6.8	1563
tt0025332	6.1	152
tt0025333	6.1	309
tt0025334	7.1	7
tt0025335	6.3	1924
tt0025336	4.9	11
tt0025338	7.0	288
tt0025340	6.1	321
tt0025341	6.4	17
tt0025342	6.3	110
tt0025343	6.1	84
tt0025344	3.4	8
tt0025345	6.0	303
tt0025346	5.9	388
tt0025347	6.5	454
tt0025349	4.6	102
tt0025350	4.8	6
tt0025351	6.1	531
tt0025353	7.0	7
tt0025354	5.7	11
tt0025355	7.0	8
tt0025357	4.8	24
tt0025359	5.1	9
tt0025362	6.5	102
tt0025363	6.2	257
tt0025365	6.1	32
tt0025366	6.6	450
tt0025367	5.4	38
tt0025368	7.0	80
tt0025370	6.4	17
tt0025371	4.8	113
tt0025372	6.6	61
tt0025373	5.2	834
tt0025374	4.0	8
tt0025375	5.3	92
tt0025377	5.8	11
tt0025378	6.4	54
tt0025379	4.8	11
tt0025380	7.0	11
tt0025381	6.3	82
tt0025382	5.0	107
tt0025384	4.9	123
tt0025385	6.9	180
tt0025388	6.9	7
tt0025389	6.7	10
tt0025390	7.2	25
tt0025391	3.9	169
tt0025393	6.6	249
tt0025395	5.4	82
tt0025396	6.6	85
tt0025397	6.9	1029
tt0025399	6.2	67
tt0025401	5.1	45
tt0025404	5.2	54
tt0025405	6.9	98
tt0025406	6.8	57
tt0025408	7.3	439
tt0025409	6.3	673
tt0025410	7.1	1160
tt0025411	7.2	25
tt0025413	7.5	1218
tt0025415	2.1	11
tt0025416	6.1	16
tt0025417	6.2	132
tt0025418	6.5	126
tt0025419	6.4	14
tt0025420	4.8	195
tt0025421	4.1	161
tt0025422	6.1	410
tt0025423	6.8	2943
tt0025424	4.4	80
tt0025426	5.7	232
tt0025427	5.3	33
tt0025432	4.8	13
tt0025434	6.2	18
tt0025437	5.6	36
tt0025439	6.0	15
tt0025440	5.6	1029
tt0025442	6.6	341
tt0025443	6.4	216
tt0025444	7.2	18
tt0025446	6.7	65
tt0025447	5.9	18
tt0025448	7.9	187
tt0025450	6.8	37
tt0025451	5.4	36
tt0025452	6.8	16561
tt0025453	7.0	130
tt0025454	5.5	43
tt0025455	5.2	949
tt0025456	7.3	1927
tt0025457	6.1	45
tt0025458	7.1	215
tt0025459	6.4	578
tt0025460	5.8	6
tt0025461	6.7	626
tt0025463	6.4	59
tt0025464	7.2	3515
tt0025465	3.7	2100
tt0025466	5.0	21
tt0025467	4.4	7
tt0025468	6.2	28
tt0025471	6.7	182
tt0025472	5.7	293
tt0025473	6.5	51
tt0025476	7.1	7
tt0025477	7.7	1405
tt0025478	7.6	289
tt0025479	6.9	209
tt0025480	6.0	657
tt0025481	6.1	74
tt0025483	6.2	13
tt0025484	6.6	37
tt0025486	7.0	23
tt0025488	7.9	1163
tt0025489	6.4	597
tt0025491	6.1	48
tt0025492	5.7	164
tt0025493	7.2	2499
tt0025494	6.2	208
tt0025495	6.4	31
tt0025497	6.3	216
tt0025498	6.6	302
tt0025499	5.6	770
tt0025500	6.4	182
tt0025501	6.8	71
tt0025502	7.5	158
tt0025503	4.9	64
tt0025504	6.4	17
tt0025505	6.3	18
tt0025507	4.0	31
tt0025509	8.2	1501
tt0025510	6.3	212
tt0025512	5.8	16
tt0025513	5.5	82
tt0025514	5.0	103
tt0025515	5.0	253
tt0025516	6.4	83
tt0025518	5.1	30
tt0025520	6.7	115
tt0025523	6.3	190
tt0025524	7.2	326
tt0025525	6.6	75
tt0025526	6.5	12
tt0025527	7.5	29
tt0025529	6.7	574
tt0025530	6.0	195
tt0025531	5.3	130
tt0025532	6.9	553
tt0025533	5.6	203
tt0025534	4.2	35
tt0025535	6.4	32
tt0025536	6.0	949
tt0025538	7.1	93
tt0025539	7.0	13
tt0025540	5.6	26
tt0025541	7.5	6
tt0025542	7.1	75
tt0025543	4.6	369
tt0025544	7.3	70
tt0025545	4.9	58
tt0025546	6.9	410
tt0025547	6.9	22
tt0025548	7.8	5
tt0025549	6.8	8
tt0025551	5.7	7
tt0025555	5.9	201
tt0025556	7.5	96
tt0025557	7.0	29
tt0025558	6.6	96
tt0025561	7.1	221
tt0025562	5.9	66
tt0025564	6.2	66
tt0025566	6.9	416
tt0025569	7.0	386
tt0025570	7.0	6
tt0025571	6.0	16
tt0025577	6.9	44
tt0025579	6.1	178
tt0025580	6.6	861
tt0025581	5.8	53
tt0025585	6.1	39
tt0025586	7.1	6201
tt0025588	6.3	87
tt0025589	5.6	105
tt0025590	7.5	865
tt0025591	7.5	1295
tt0025592	5.5	248
tt0025593	7.3	15
tt0025594	6.7	28
tt0025596	6.4	144
tt0025597	6.9	11
tt0025598	6.9	41
tt0025599	6.0	13
tt0025600	6.7	343
tt0025601	5.6	511
tt0025603	7.0	37
tt0025604	4.7	38
tt0025605	5.7	36
tt0025606	6.6	43
tt0025607	6.1	1288
tt0025608	7.3	22
tt0025609	6.5	411
tt0025610	7.1	1678
tt0025611	5.5	148
tt0025612	5.2	13
tt0025613	5.8	5
tt0025614	3.6	12
tt0025616	7.3	22
tt0025617	6.6	1241
tt0025619	6.1	313
tt0025623	6.7	61
tt0025628	6.2	208
tt0025629	5.9	114
tt0025630	7.1	15
tt0025631	4.1	7
tt0025633	5.6	65
tt0025635	7.0	14
tt0025636	3.8	12
tt0025638	6.4	8
tt0025639	6.6	76
tt0025641	6.5	442
tt0025642	7.6	14
tt0025643	7.1	14
tt0025644	6.3	109
tt0025645	6.0	106
tt0025646	6.8	19
tt0025647	7.3	49
tt0025648	5.7	18
tt0025651	5.2	144
tt0025653	6.7	66
tt0025655	6.5	13
tt0025656	4.9	25
tt0025657	6.5	292
tt0025658	5.0	29
tt0025660	5.6	29
tt0025661	6.0	15
tt0025663	5.7	20
tt0025665	6.9	481
tt0025666	6.7	26
tt0025667	5.7	91
tt0025671	6.5	109
tt0025672	6.6	9
tt0025674	6.1	100
tt0025678	6.7	31
tt0025679	7.1	11
tt0025680	7.0	93
tt0025681	6.3	538
tt0025682	7.3	19
tt0025683	6.7	59
tt0025684	5.4	17
tt0025687	5.0	28
tt0025688	7.8	1206
tt0025690	7.0	44
tt0025691	7.4	212
tt0025696	5.8	20
tt0025698	6.7	68
tt0025699	5.4	881
tt0025700	2.2	22
tt0025701	5.8	36
tt0025702	5.7	54
tt0025704	5.9	235
tt0025705	7.0	213
tt0025706	7.0	53
tt0025707	7.0	9
tt0025708	7.2	14
tt0025709	5.7	140
tt0025710	5.6	173
tt0025711	5.6	19
tt0025712	6.1	254
tt0025713	5.7	67
tt0025714	6.0	18
tt0025715	6.5	27
tt0025716	6.6	104
tt0025717	5.5	63
tt0025718	6.4	737
tt0025719	3.0	16
tt0025720	6.3	499
tt0025724	5.4	29
tt0025725	4.7	261
tt0025726	5.3	7
tt0025727	3.9	163
tt0025728	4.9	11
tt0025729	2.9	15
tt0025730	6.6	84
tt0025731	6.7	566
tt0025735	6.6	15
tt0025736	5.0	6
tt0025737	6.8	17
tt0025738	6.3	38
tt0025740	6.8	1135
tt0025743	5.1	7
tt0025744	6.8	26
tt0025745	6.3	44
tt0025746	7.6	5688
tt0025747	5.4	312
tt0025748	7.4	3760
tt0025750	5.8	52
tt0025751	5.7	6
tt0025752	7.7	15
tt0025755	6.1	544
tt0025757	5.5	6
tt0025758	6.2	91
tt0025759	5.6	110
tt0025762	5.9	136
tt0025763	6.5	133
tt0025766	7.4	34
tt0025768	7.1	116
tt0025770	5.8	109
tt0025771	6.9	272
tt0025772	6.1	45
tt0025773	6.2	37
tt0025774	6.0	131
tt0025775	6.4	13
tt0025776	5.5	17
tt0025778	6.5	161
tt0025779	5.6	32
tt0025780	7.4	214
tt0025782	6.2	31
tt0025783	7.3	169
tt0025784	7.0	30
tt0025785	6.0	196
tt0025786	7.6	171
tt0025788	6.9	166
tt0025791	7.3	719
tt0025793	5.3	58
tt0025795	5.0	16
tt0025796	6.6	89
tt0025797	6.7	286
tt0025799	6.8	586
tt0025800	5.3	52
tt0025802	6.8	15
tt0025803	5.9	436
tt0025805	6.0	176
tt0025806	7.3	31
tt0025807	7.1	198
tt0025808	5.7	79
tt0025809	6.3	247
tt0025810	6.6	17
tt0025812	6.0	52
tt0025814	3.7	6
tt0025815	6.6	53
tt0025822	5.4	683
tt0025825	5.2	13
tt0025826	6.6	357
tt0025828	6.3	364
tt0025829	5.6	450
tt0025830	5.2	948
tt0025832	5.8	34
tt0025833	5.8	407
tt0025834	5.1	12
tt0025835	6.5	15
tt0025836	6.0	181
tt0025838	5.9	128
tt0025839	6.6	15
tt0025840	6.4	191
tt0025841	6.7	187
tt0025842	6.9	153
tt0025843	5.2	132
tt0025844	6.6	223
tt0025845	5.5	46
tt0025846	7.0	10
tt0025849	6.2	15
tt0025850	5.5	213
tt0025852	7.2	20
tt0025853	5.4	18
tt0025854	4.2	5
tt0025855	6.1	9
tt0025856	6.8	41
tt0025857	5.5	28
tt0025859	6.1	116
tt0025860	4.4	14
tt0025861	7.0	35
tt0025862	7.3	4704
tt0025863	6.1	66
tt0025866	6.0	8
tt0025868	6.6	14
tt0025872	5.6	80
tt0025873	7.7	1883
tt0025876	6.7	50
tt0025877	6.3	94
tt0025878	8.0	25810
tt0025879	4.8	16
tt0025880	6.9	781
tt0025881	5.6	15
tt0025882	6.1	288
tt0025883	6.4	261
tt0025884	5.5	119
tt0025885	5.3	65
tt0025886	6.2	41
tt0025888	6.8	40
tt0025889	7.6	876
tt0025890	6.0	9
tt0025891	5.0	47
tt0025892	5.8	21
tt0025893	5.7	187
tt0025894	5.7	12
tt0025895	5.4	28
tt0025896	5.9	63
tt0025898	7.2	1480
tt0025902	5.7	120
tt0025903	5.4	734
tt0025904	4.3	19
tt0025905	6.1	146
tt0025907	7.1	2340
tt0025911	6.6	664
tt0025913	7.3	14612
tt0025915	5.9	30
tt0025919	7.4	5639
tt0025920	6.3	363
tt0025921	6.8	83
tt0025922	7.0	169
tt0025923	6.3	113
tt0025924	5.2	75
tt0025925	3.6	7
tt0025926	6.9	343
tt0025927	4.4	28
tt0025928	5.2	18
tt0025929	7.8	2771
tt0025931	6.7	6
tt0025933	4.9	8
tt0025934	6.9	8
tt0025935	6.4	497
tt0025937	6.4	77
tt0025939	6.0	275
tt0025940	6.4	71
tt0025941	6.1	74
tt0025942	6.3	102
tt0025943	6.9	140
tt0025945	6.1	163
tt0025946	7.0	832
tt0025947	4.8	62
tt0025948	6.3	1160
tt0025950	5.5	14
tt0025951	6.4	8
tt0025952	6.9	48
tt0025953	6.8	37
tt0025954	5.9	204
tt0025955	6.5	48
tt0025957	5.8	36
tt0025960	4.7	9
tt0025961	7.2	152
tt0025962	5.2	45
tt0025963	7.2	174
tt0025964	6.4	400
tt0025965	6.1	708
tt0025966	6.5	207
tt0025967	5.9	126
tt0025968	5.2	11
tt0025969	5.3	798
tt0025971	7.2	11
tt0025972	6.6	48
tt0025973	6.6	355
tt0025977	6.4	43
tt0025978	6.8	8
tt0025979	6.0	75
tt0025980	5.3	7
tt0025981	5.1	28
tt0025982	5.8	129
tt0025983	6.6	293
tt0025984	5.8	22
tt0025985	6.8	37
tt0025986	6.8	57
tt0025987	7.3	50
tt0025988	5.3	56
tt0025989	6.7	181
tt0025990	5.5	31
tt0025991	6.1	52
tt0025992	5.9	46
tt0025993	5.7	13
tt0025994	5.8	12
tt0025995	5.5	43
tt0025996	6.0	57
tt0025997	7.1	1730
tt0025998	6.3	77
tt0026000	7.0	884
tt0026001	6.1	34
tt0026002	6.1	8
tt0026003	5.9	309
tt0026005	5.8	19
tt0026006	6.2	186
tt0026007	6.6	560
tt0026008	6.1	302
tt0026009	6.0	6
tt0026010	6.4	9
tt0026013	6.8	34
tt0026014	5.4	26
tt0026015	6.6	147
tt0026016	6.7	32
tt0026017	7.5	938
tt0026018	5.6	40
tt0026019	5.2	287
tt0026023	6.4	483
tt0026026	6.2	9
tt0026027	6.3	64
tt0026028	5.2	15
tt0026029	7.6	50537
tt0026032	6.1	62
tt0026034	6.3	86
tt0026035	5.5	70
tt0026037	6.3	227
tt0026038	6.3	73
tt0026039	5.2	11
tt0026040	6.1	351
tt0026041	6.1	18
tt0026042	5.7	45
tt0026043	6.4	685
tt0026044	5.2	65
tt0026045	6.4	123
tt0026046	6.8	659
tt0026047	5.9	150
tt0026049	6.0	9
tt0026051	6.0	8
tt0026052	5.7	68
tt0026053	7.2	39
tt0026054	6.4	147
tt0026055	6.1	612
tt0026056	6.9	3674
tt0026057	6.2	6
tt0026058	5.3	139
tt0026060	5.9	8
tt0026061	6.1	7
tt0026062	7.2	15
tt0026063	7.0	6
tt0026064	5.6	81
tt0026065	7.0	77
tt0026066	2.8	12
tt0026069	6.5	127
tt0026071	7.0	4843
tt0026072	4.7	7
tt0026073	6.6	1528
tt0026074	7.2	94
tt0026075	6.0	204
tt0026079	6.4	33
tt0026080	5.0	25
tt0026081	3.3	11
tt0026082	6.8	165
tt0026083	2.7	14
tt0026085	5.4	129
tt0026086	5.7	153
tt0026087	6.2	12
tt0026089	3.2	5
tt0026090	6.2	33
tt0026091	5.8	147
tt0026092	5.8	224
tt0026093	6.5	52
tt0026094	7.9	2900
tt0026095	6.9	570
tt0026097	6.8	1503
tt0026098	6.7	9
tt0026099	4.8	56
tt0026100	6.1	14
tt0026101	6.5	127
tt0026102	6.5	201
tt0026103	6.5	8
tt0026104	5.9	870
tt0026105	7.7	263
tt0026106	6.0	47
tt0026107	6.1	129
tt0026108	6.2	49
tt0026109	6.8	304
tt0026110	5.4	175
tt0026111	7.3	204
tt0026112	5.3	73
tt0026113	5.8	252
